wlBest Fit  Median  -1 Sig  +1 Sig  -2 Sig  +2 sig  
       1.6995241     0.025399294     0.025419217     0.025399950     0.025448362     0.025386923     0.025488131
       1.6989467     0.025398742     0.025418869     0.025399117     0.025448302     0.025386286     0.025488598
       1.6983696     0.025398292     0.025418329     0.025398511     0.025448280     0.025385162     0.025488949
       1.6977929     0.025398579     0.025418229     0.025398492     0.025448272     0.025385689     0.025488475
       1.6972166     0.025398866     0.025418179     0.025398588     0.025448263     0.025386481     0.025488001
       1.6966407     0.025398866     0.025417909     0.025398503     0.025448244     0.025386013     0.025487683
       1.6960651     0.025398784     0.025417700     0.025398374     0.025448077     0.025385338     0.025487410
       1.6954900     0.025398745     0.025417592     0.025398312     0.025447922     0.025384928     0.025487716
       1.6949153     0.025398766     0.025417626     0.025398365     0.025447785     0.025385072     0.025488807
       1.6943409     0.025398784     0.025417672     0.025398405     0.025448223     0.025385705     0.025489711
       1.6937669     0.025398772     0.025417337     0.025398258     0.025447961     0.025385343     0.025488548
       1.6931934     0.025398759     0.025417012     0.025397971     0.025447471     0.025384964     0.025487357
       1.6926202     0.025398695     0.025416772     0.025397667     0.025447193     0.025384846     0.025484899
       1.6920474     0.025398610     0.025416421     0.025397370     0.025446236     0.025384642     0.025482128
       1.6914750     0.025398629     0.025416107     0.025397262     0.025444966     0.025384797     0.025479540
       1.6909029     0.025398841     0.025416040     0.025397260     0.025444178     0.025385596     0.025477337
       1.6903313     0.025399053     0.025415973     0.025397271     0.025443203     0.025385925     0.025476351
       1.6897601     0.025399179     0.025416115     0.025397597     0.025443432     0.025386419     0.025476219
       1.6891892     0.025399303     0.025416273     0.025397985     0.025443506     0.025386821     0.025476101
       1.6886187     0.025399484     0.025416337     0.025398066     0.025443423     0.025387061     0.025475913
       1.6880486     0.025399700     0.025416432     0.025398167     0.025443188     0.025387145     0.025475651
       1.6874789     0.025399885     0.025416510     0.025398309     0.025443009     0.025387133     0.025475678
       1.6869096     0.025399972     0.025416533     0.025398394     0.025443025     0.025387369     0.025476612
       1.6863406     0.025400058     0.025416660     0.025398622     0.025443355     0.025387510     0.025477546
       1.6857721     0.025400024     0.025416453     0.025398391     0.025442809     0.025387160     0.025475663
       1.6852039     0.025399971     0.025416225     0.025398035     0.025441960     0.025386817     0.025473430
       1.6846361     0.025399950     0.025415882     0.025397495     0.025441236     0.025386548     0.025472224
       1.6840687     0.025399964     0.025415697     0.025397398     0.025440468     0.025385465     0.025470877
       1.6835017     0.025399974     0.025415258     0.025396970     0.025439535     0.025385109     0.025469330
       1.6829350     0.025399955     0.025415215     0.025396708     0.025439505     0.025385074     0.025469254
       1.6823688     0.025399936     0.025415136     0.025396713     0.025439371     0.025385038     0.025469169
       1.6818029     0.025399894     0.025415043     0.025396658     0.025439313     0.025384848     0.025469192
       1.6812374     0.025399842     0.025414909     0.025396625     0.025439229     0.025384594     0.025469320
       1.6806723     0.025399819     0.025414840     0.025396638     0.025439208     0.025384449     0.025469442
       1.6801075     0.025399860     0.025414836     0.025396528     0.025439075     0.025384638     0.025469496
       1.6795432     0.025399900     0.025414803     0.025396380     0.025438942     0.025384628     0.025469405
       1.6789792     0.025399947     0.025414839     0.025396577     0.025438864     0.025385089     0.025469446
       1.6784156     0.025399995     0.025414841     0.025397126     0.025438790     0.025385517     0.025469668
       1.6778523     0.025400002     0.025414643     0.025396667     0.025438709     0.025385116     0.025469602
       1.6772895     0.025399972     0.025414371     0.025395920     0.025438931     0.025384831     0.025469039
       1.6767270     0.025400013     0.025414375     0.025395736     0.025439091     0.025384334     0.025469343
       1.6761649     0.025400589     0.025414546     0.025396609     0.025439422     0.025385000     0.025469577
       1.6756032     0.025401166     0.025415035     0.025397260     0.025439784     0.025385647     0.025469883
       1.6750419     0.025401089     0.025415062     0.025397053     0.025440239     0.025385673     0.025471089
       1.6744809     0.025400745     0.025414607     0.025396209     0.025440734     0.025385052     0.025472404
       1.6739203     0.025401149     0.025415147     0.025396748     0.025440972     0.025385211     0.025473340
       1.6733601     0.025403317     0.025416683     0.025398899     0.025441924     0.025387501     0.025473322
       1.6728003     0.025405483     0.025417945     0.025400738     0.025442723     0.025390109     0.025474424
       1.6722408     0.025405716     0.025417939     0.025400769     0.025442081     0.025390109     0.025472457
       1.6716817     0.025405688     0.025417665     0.025400553     0.025440867     0.025389689     0.025470738
       1.6711230     0.025405672     0.025417501     0.025400458     0.025440326     0.025389551     0.025469777
       1.6705647     0.025405670     0.025417398     0.025400471     0.025440232     0.025389482     0.025469812
       1.6700067     0.025405668     0.025417316     0.025400477     0.025440245     0.025389447     0.025469659
       1.6694491     0.025405676     0.025417252     0.025400341     0.025440846     0.025389509     0.025470097
       1.6688919     0.025405684     0.025417173     0.025400330     0.025441229     0.025389520     0.025470149
       1.6683350     0.025405556     0.025416971     0.025400169     0.025440813     0.025389257     0.025469484
       1.6677785     0.025405343     0.025416772     0.025399899     0.025440119     0.025388857     0.025468362
       1.6672224     0.025405619     0.025416785     0.025400083     0.025440050     0.025389143     0.025467580
       1.6666667     0.025408124     0.025418088     0.025402149     0.025441123     0.025391462     0.025468278
       1.6661113     0.025410627     0.025419278     0.025403885     0.025441486     0.025393941     0.025468986
       1.6655563     0.025411091     0.025419416     0.025404135     0.025441474     0.025394199     0.025469162
       1.6650017     0.025410855     0.025419246     0.025403805     0.025441388     0.025393799     0.025469155
       1.6644474     0.025410664     0.025419031     0.025403594     0.025441223     0.025393428     0.025468835
       1.6638935     0.025410574     0.025418798     0.025403218     0.025440859     0.025393123     0.025467799
       1.6633400     0.025410484     0.025418636     0.025402816     0.025440297     0.025392671     0.025466763
       1.6627868     0.025410446     0.025418482     0.025402559     0.025439984     0.025392470     0.025466184
       1.6622340     0.025410416     0.025418359     0.025402267     0.025439689     0.025392276     0.025465582
       1.6616816     0.025410451     0.025418258     0.025402346     0.025439562     0.025392265     0.025465367
       1.6611296     0.025410578     0.025418281     0.025402685     0.025439692     0.025392493     0.025465697
       1.6605779     0.025410704     0.025418294     0.025402823     0.025439978     0.025392626     0.025465966
       1.6600266     0.025410820     0.025418369     0.025402773     0.025439378     0.025392529     0.025464722
       1.6594756     0.025410936     0.025418378     0.025402723     0.025438900     0.025392581     0.025463354
       1.6589250     0.025411058     0.025418307     0.025402854     0.025438190     0.025392783     0.025462321
       1.6583748     0.025411188     0.025418274     0.025403114     0.025438074     0.025392815     0.025461374
       1.6578249     0.025411309     0.025418303     0.025403218     0.025438117     0.025393018     0.025459973
       1.6572754     0.025411259     0.025418149     0.025403089     0.025438034     0.025392902     0.025460080
       1.6567263     0.025411210     0.025418028     0.025402842     0.025437987     0.025392786     0.025459721
       1.6561775     0.025411156     0.025417925     0.025402557     0.025437731     0.025392696     0.025459209
       1.6556291     0.025411099     0.025417870     0.025402338     0.025437412     0.025392360     0.025459181
       1.6550811     0.025411049     0.025417670     0.025402202     0.025437209     0.025392293     0.025459178
       1.6545334     0.025411048     0.025417566     0.025402264     0.025437003     0.025392613     0.025458713
       1.6539861     0.025411047     0.025417471     0.025402232     0.025436918     0.025392744     0.025458399
       1.6534392     0.025410708     0.025417137     0.025401692     0.025436820     0.025392456     0.025458872
       1.6528926     0.025410184     0.025416810     0.025401131     0.025436813     0.025391784     0.025458639
       1.6523463     0.025409760     0.025416543     0.025400727     0.025436730     0.025391367     0.025458212
       1.6518005     0.025409819     0.025416559     0.025400754     0.025435950     0.025391436     0.025457085
       1.6512550     0.025409877     0.025416549     0.025400670     0.025435779     0.025391506     0.025455732
       1.6507098     0.025408433     0.025415505     0.025399340     0.025434918     0.025389755     0.025454693
       1.6501650     0.025406320     0.025413906     0.025397307     0.025434133     0.025387194     0.025453747
       1.6496206     0.025404648     0.025412627     0.025395704     0.025433427     0.025385164     0.025453424
       1.6490765     0.025404641     0.025412523     0.025395799     0.025433429     0.025385374     0.025454156
       1.6485328     0.025404634     0.025412633     0.025395808     0.025433339     0.025385917     0.025454341
       1.6479895     0.025404689     0.025412716     0.025395965     0.025433299     0.025386103     0.025454556
       1.6474465     0.025404768     0.025413006     0.025396320     0.025433348     0.025386331     0.025454832
       1.6469038     0.025404832     0.025413469     0.025396512     0.025433357     0.025386651     0.025454639
       1.6463615     0.025404845     0.025413631     0.025396542     0.025433342     0.025386883     0.025454627
       1.6458196     0.025404858     0.025413671     0.025396578     0.025433332     0.025386983     0.025454615
       1.6452781     0.025404851     0.025413622     0.025396572     0.025433340     0.025387022     0.025455001
       1.6447368     0.025404836     0.025413528     0.025396552     0.025433258     0.025386812     0.025455531
       1.6441960     0.025404225     0.025412953     0.025395912     0.025433099     0.025385993     0.025455976
       1.6436555     0.025401659     0.025411164     0.025393542     0.025432321     0.025382860     0.025455994
       1.6431153     0.025399095     0.025409518     0.025391176     0.025431719     0.025380033     0.025456060
       1.6425756     0.025398399     0.025409080     0.025390521     0.025431483     0.025379211     0.025456526
       1.6420361     0.025398396     0.025409007     0.025390511     0.025431521     0.025379232     0.025457115
       1.6414970     0.025398413     0.025408997     0.025390590     0.025431505     0.025379317     0.025457524
       1.6409583     0.025398499     0.025409317     0.025390688     0.025432135     0.025379622     0.025459123
       1.6404199     0.025398586     0.025409540     0.025390905     0.025432450     0.025379927     0.025460721
       1.6398819     0.025398674     0.025409801     0.025391014     0.025432703     0.025379965     0.025461270
       1.6393443     0.025398762     0.025409722     0.025391018     0.025432666     0.025379966     0.025461389
       1.6388069     0.025398801     0.025409599     0.025391093     0.025432763     0.025379888     0.025461551
       1.6382700     0.025398633     0.025409547     0.025390829     0.025432862     0.025379478     0.025461888
       1.6377334     0.025398466     0.025409372     0.025390582     0.025432771     0.025379068     0.025462225
       1.6371971     0.025398391     0.025409393     0.025390542     0.025432713     0.025379025     0.025463062
       1.6366612     0.025398362     0.025409537     0.025390746     0.025433119     0.025379656     0.025464142
       1.6361257     0.025398314     0.025409710     0.025390982     0.025433408     0.025379483     0.025465014
       1.6355904     0.025398158     0.025409769     0.025390774     0.025433758     0.025379039     0.025465636
       1.6350556     0.025398003     0.025409579     0.025390698     0.025434067     0.025378287     0.025466092
       1.6345211     0.025397941     0.025409613     0.025390529     0.025434206     0.025377801     0.025465856
       1.6339869     0.025397937     0.025409553     0.025390425     0.025433971     0.025377784     0.025465352
       1.6334531     0.025397934     0.025409434     0.025390375     0.025433693     0.025377653     0.025465953
       1.6329197     0.025397938     0.025409532     0.025390422     0.025433281     0.025377607     0.025465303
       1.6323865     0.025397943     0.025409694     0.025390524     0.025433179     0.025377790     0.025464279
       1.6318538     0.025397951     0.025409718     0.025390499     0.025433069     0.025377801     0.025463293
       1.6313214     0.025397963     0.025409545     0.025390485     0.025433052     0.025377618     0.025462576
       1.6307893     0.025397975     0.025409494     0.025390408     0.025432859     0.025377267     0.025461713
       1.6302576     0.025397940     0.025409215     0.025390363     0.025432561     0.025376921     0.025460053
       1.6297262     0.025397904     0.025408958     0.025390230     0.025432092     0.025376840     0.025458669
       1.6291952     0.025397857     0.025408909     0.025390239     0.025431921     0.025376744     0.025457764
       1.6286645     0.025397795     0.025409017     0.025390224     0.025431609     0.025376630     0.025457417
       1.6281342     0.025397734     0.025409115     0.025390215     0.025431538     0.025376516     0.025457071
       1.6276042     0.025397728     0.025409113     0.025390348     0.025431949     0.025376496     0.025456759
       1.6270745     0.025397727     0.025409165     0.025390453     0.025431721     0.025376486     0.025456412
       1.6265452     0.025397755     0.025409260     0.025390575     0.025431399     0.025376545     0.025455838
       1.6260163     0.025397835     0.025409069     0.025390530     0.025431369     0.025376654     0.025455252
       1.6254876     0.025397914     0.025409028     0.025390525     0.025431394     0.025376901     0.025454861
       1.6249594     0.025398071     0.025409182     0.025390670     0.025431440     0.025377754     0.025453964
       1.6244314     0.025398247     0.025409136     0.025390512     0.025431352     0.025377396     0.025453047
       1.6239039     0.025398433     0.025409139     0.025390552     0.025431250     0.025377625     0.025451980
       1.6233766     0.025398647     0.025409097     0.025390981     0.025431239     0.025378081     0.025451889
       1.6228497     0.025398861     0.025408950     0.025391104     0.025431111     0.025378160     0.025451798
       1.6223232     0.025398931     0.025409037     0.025390988     0.025430938     0.025378127     0.025450886
       1.6217970     0.025398929     0.025409030     0.025390829     0.025430405     0.025378031     0.025449568
       1.6212711     0.025398928     0.025408993     0.025390864     0.025430337     0.025377972     0.025448947
       1.6207455     0.025398942     0.025408928     0.025390957     0.025429979     0.025378259     0.025447828
       1.6202203     0.025398956     0.025408817     0.025391191     0.025429946     0.025378279     0.025447223
       1.6196955     0.025398961     0.025408859     0.025391117     0.025429883     0.025378068     0.025446499
       1.6191710     0.025398958     0.025408807     0.025391085     0.025429895     0.025377737     0.025445520
       1.6186468     0.025398955     0.025408811     0.025391053     0.025429873     0.025377630     0.025444809
       1.6181230     0.025398873     0.025408569     0.025390662     0.025429399     0.025377498     0.025442637
       1.6175995     0.025398786     0.025408422     0.025390230     0.025428662     0.025377055     0.025441479
       1.6170763     0.025398687     0.025408264     0.025389966     0.025428655     0.025376878     0.025441168
       1.6165535     0.025398565     0.025408173     0.025389853     0.025428932     0.025376678     0.025442147
       1.6160310     0.025398443     0.025408163     0.025389984     0.025429100     0.025376535     0.025443775
       1.6155089     0.025398417     0.025408191     0.025389845     0.025429181     0.025376638     0.025443150
       1.6149871     0.025398420     0.025408237     0.025389927     0.025429184     0.025376785     0.025442191
       1.6144656     0.025398406     0.025408148     0.025390078     0.025428919     0.025376840     0.025441328
       1.6139445     0.025398311     0.025407842     0.025389772     0.025428094     0.025376460     0.025439902
       1.6134237     0.025398215     0.025407646     0.025389443     0.025427251     0.025376147     0.025439616
       1.6129032     0.025398177     0.025407330     0.025389402     0.025426508     0.025375955     0.025439017
       1.6123831     0.025398180     0.025407105     0.025389322     0.025426269     0.025375947     0.025438970
       1.6118633     0.025398183     0.025407053     0.025389239     0.025425920     0.025375938     0.025438244
       1.6113439     0.025398181     0.025406812     0.025389126     0.025425615     0.025375866     0.025437867
       1.6108247     0.025398180     0.025406494     0.025388970     0.025425089     0.025375806     0.025436649
       1.6103060     0.025398179     0.025406362     0.025388676     0.025424783     0.025375744     0.025435947
       1.6097875     0.025398181     0.025406342     0.025388571     0.025424785     0.025375691     0.025435608
       1.6092694     0.025398182     0.025406216     0.025388377     0.025424465     0.025375593     0.025435488
       1.6087516     0.025398170     0.025406224     0.025388552     0.025424512     0.025375556     0.025434981
       1.6082342     0.025398154     0.025406121     0.025388499     0.025424157     0.025375533     0.025435287
       1.6077170     0.025398162     0.025406138     0.025388617     0.025423917     0.025375537     0.025435186
       1.6072003     0.025398313     0.025406087     0.025388586     0.025423930     0.025375751     0.025435697
       1.6066838     0.025398464     0.025406059     0.025388650     0.025423943     0.025375982     0.025435776
       1.6061677     0.025398537     0.025406071     0.025388747     0.025423998     0.025376018     0.025435948
       1.6056519     0.025398541     0.025406162     0.025388969     0.025423903     0.025376053     0.025435980
       1.6051364     0.025398544     0.025406075     0.025389139     0.025423898     0.025376101     0.025435895
       1.6046213     0.025398542     0.025406059     0.025389025     0.025423791     0.025376090     0.025435772
       1.6041065     0.025398540     0.025406020     0.025389025     0.025423788     0.025376077     0.025435578
       1.6035920     0.025398601     0.025406035     0.025389128     0.025423740     0.025376151     0.025435499
       1.6030779     0.025398826     0.025406046     0.025389246     0.025423701     0.025376451     0.025435696
       1.6025641     0.025399051     0.025406111     0.025389619     0.025423649     0.025376751     0.025435809
       1.6020506     0.025399124     0.025405959     0.025389286     0.025423554     0.025376839     0.025435946
       1.6015375     0.025399112     0.025405723     0.025389172     0.025423268     0.025376811     0.025435496
       1.6010247     0.025399098     0.025405456     0.025388861     0.025423123     0.025376781     0.025434739
       1.6005122     0.025398865     0.025405123     0.025388605     0.025422765     0.025376192     0.025433617
       1.6000000     0.025398633     0.025404545     0.025388349     0.025422735     0.025376027     0.025433230
       1.5994882     0.025398485     0.025404234     0.025388215     0.025422446     0.025375545     0.025433145
       1.5989767     0.025398484     0.025404189     0.025388178     0.025422426     0.025375548     0.025433040
       1.5984655     0.025398483     0.025404100     0.025388184     0.025422365     0.025375550     0.025433035
       1.5979546     0.025399507     0.025404640     0.025389225     0.025422591     0.025376955     0.025433198
       1.5974441     0.025400928     0.025405726     0.025390378     0.025423083     0.025378562     0.025434137
       1.5969339     0.025402250     0.025406630     0.025391792     0.025423789     0.025379626     0.025434526
       1.5964240     0.025402247     0.025406569     0.025391705     0.025423769     0.025379362     0.025434522
       1.5959145     0.025402245     0.025406485     0.025391724     0.025423740     0.025379232     0.025434518
       1.5954052     0.025402408     0.025406382     0.025391647     0.025423644     0.025379388     0.025434514
       1.5948963     0.025402805     0.025406366     0.025391806     0.025423491     0.025379939     0.025434279
       1.5943878     0.025403201     0.025406395     0.025392203     0.025423241     0.025380483     0.025434301
       1.5938795     0.025403282     0.025406352     0.025392426     0.025423403     0.025380630     0.025434592
       1.5933716     0.025403261     0.025406519     0.025392025     0.025423685     0.025380578     0.025435215
       1.5928640     0.025403242     0.025406477     0.025391734     0.025423739     0.025380550     0.025435442
       1.5923567     0.025403238     0.025406527     0.025391715     0.025423697     0.025380497     0.025435472
       1.5918497     0.025403234     0.025406518     0.025391987     0.025423704     0.025380335     0.025436625
       1.5913431     0.025403235     0.025406493     0.025391935     0.025423658     0.025380199     0.025436946
       1.5908368     0.025403241     0.025406479     0.025391852     0.025423502     0.025380078     0.025436795
       1.5903308     0.025403248     0.025406301     0.025391675     0.025423399     0.025380092     0.025436644
       1.5898251     0.025403250     0.025406333     0.025391674     0.025423572     0.025380018     0.025437007
       1.5893198     0.025403250     0.025406421     0.025391612     0.025423636     0.025380042     0.025437179
       1.5888147     0.025403272     0.025406430     0.025391758     0.025423596     0.025380267     0.025437059
       1.5883100     0.025403567     0.025406700     0.025391910     0.025423689     0.025380453     0.025437202
       1.5878057     0.025403863     0.025407023     0.025392158     0.025423984     0.025380823     0.025437557
       1.5873016     0.025404041     0.025407084     0.025392286     0.025424323     0.025380994     0.025437883
       1.5867978     0.025404039     0.025407190     0.025392161     0.025424236     0.025380905     0.025438258
       1.5862944     0.025404037     0.025407091     0.025392097     0.025424525     0.025380817     0.025438990
       1.5857913     0.025404038     0.025407066     0.025392140     0.025424313     0.025380726     0.025438901
       1.5852885     0.025404040     0.025406910     0.025392045     0.025424074     0.025380703     0.025438243
       1.5847861     0.025404040     0.025406750     0.025391881     0.025423931     0.025380651     0.025437892
       1.5842839     0.025403899     0.025406574     0.025391834     0.025423993     0.025380743     0.025438180
       1.5837821     0.025403759     0.025406470     0.025391785     0.025424054     0.025380506     0.025438163
       1.5832806     0.025403663     0.025406358     0.025391622     0.025424045     0.025380373     0.025438030
       1.5827794     0.025403663     0.025406268     0.025391477     0.025424205     0.025380317     0.025437738
       1.5822785     0.025403662     0.025406144     0.025391404     0.025424220     0.025380259     0.025437349
       1.5817779     0.025403662     0.025406085     0.025391296     0.025423820     0.025380128     0.025437046
       1.5812777     0.025403662     0.025406052     0.025391205     0.025423590     0.025380086     0.025435739
       1.5807777     0.025403663     0.025406042     0.025391102     0.025423271     0.025380045     0.025435663
       1.5802781     0.025403514     0.025405967     0.025390798     0.025423071     0.025380112     0.025435516
       1.5797788     0.025403350     0.025405827     0.025390561     0.025423088     0.025380074     0.025435375
       1.5792798     0.025403246     0.025405676     0.025390549     0.025422981     0.025379830     0.025435155
       1.5787812     0.025403375     0.025405882     0.025390746     0.025423210     0.025380213     0.025435371
       1.5782828     0.025403504     0.025406044     0.025390866     0.025423361     0.025380469     0.025435601
       1.5777848     0.025403572     0.025406069     0.025391088     0.025423478     0.025380539     0.025435758
       1.5772871     0.025403578     0.025406061     0.025391307     0.025423786     0.025380372     0.025435841
       1.5767897     0.025403585     0.025406093     0.025391545     0.025423908     0.025380219     0.025436058
       1.5762926     0.025403591     0.025406032     0.025391645     0.025424178     0.025380109     0.025436149
       1.5757958     0.025403598     0.025406042     0.025391525     0.025424101     0.025380102     0.025436227
       1.5752993     0.025403549     0.025405990     0.025391377     0.025424117     0.025380007     0.025436190
       1.5748031     0.025402345     0.025405324     0.025390490     0.025423363     0.025378839     0.025435470
       1.5743073     0.025401141     0.025404394     0.025389274     0.025422513     0.025377839     0.025434633
       1.5738118     0.025400321     0.025403800     0.025388673     0.025422061     0.025376953     0.025434248
       1.5733166     0.025400322     0.025403795     0.025388486     0.025422235     0.025376790     0.025434873
       1.5728216     0.025400323     0.025403790     0.025388446     0.025422307     0.025376394     0.025435503
       1.5723270     0.025400115     0.025403600     0.025388288     0.025422343     0.025376324     0.025435549
       1.5718328     0.025399760     0.025403512     0.025388144     0.025422404     0.025376273     0.025435896
       1.5713388     0.025399405     0.025403326     0.025388012     0.025422465     0.025376064     0.025436173
       1.5708451     0.025399362     0.025403120     0.025387755     0.025421981     0.025375997     0.025435534
       1.5703518     0.025399376     0.025402951     0.025387499     0.025421758     0.025375894     0.025434797
       1.5698587     0.025399425     0.025402559     0.025387555     0.025421175     0.025375869     0.025434029
       1.5693660     0.025399782     0.025402776     0.025387843     0.025421186     0.025375969     0.025433711
       1.5688735     0.025400139     0.025402924     0.025387889     0.025420813     0.025376114     0.025433323
       1.5683814     0.025400365     0.025402907     0.025388129     0.025420699     0.025376163     0.025433351
       1.5678896     0.025400359     0.025403264     0.025388125     0.025421001     0.025376077     0.025433361
       1.5673981     0.025400354     0.025403255     0.025388055     0.025421193     0.025376208     0.025433768
       1.5669069     0.025400354     0.025403256     0.025388029     0.025421216     0.025376182     0.025433821
       1.5664160     0.025400358     0.025403221     0.025388091     0.025421182     0.025376206     0.025433644
       1.5659255     0.025400362     0.025403167     0.025388065     0.025420901     0.025376230     0.025433452
       1.5654352     0.025400307     0.025403305     0.025388296     0.025421313     0.025376397     0.025433533
       1.5649452     0.025400243     0.025403560     0.025388415     0.025421151     0.025376489     0.025433601
       1.5644556     0.025400199     0.025403642     0.025388761     0.025420968     0.025376801     0.025433576
       1.5639662     0.025400368     0.025403719     0.025388977     0.025420773     0.025376936     0.025433381
       1.5634772     0.025400538     0.025403401     0.025389214     0.025420735     0.025377123     0.025433175
       1.5629884     0.025401199     0.025403805     0.025389589     0.025420529     0.025377870     0.025432979
       1.5625000     0.025402896     0.025404709     0.025390970     0.025420812     0.025379487     0.025433800
       1.5620119     0.025404592     0.025405815     0.025391918     0.025421285     0.025380893     0.025433980
       1.5615240     0.025405347     0.025406134     0.025392246     0.025421391     0.025381685     0.025434266
       1.5610365     0.025405338     0.025405885     0.025392102     0.025421295     0.025381560     0.025433920
       1.5605493     0.025405329     0.025405645     0.025391998     0.025421077     0.025381431     0.025433702
       1.5600624     0.025405367     0.025405686     0.025392102     0.025421042     0.025381397     0.025433587
       1.5595758     0.025405418     0.025405738     0.025392190     0.025421175     0.025381390     0.025433544
       1.5590895     0.025405469     0.025405959     0.025392227     0.025421158     0.025381384     0.025433647
       1.5586035     0.025405488     0.025406491     0.025392487     0.025421637     0.025381606     0.025433797
       1.5581178     0.025405507     0.025406828     0.025392820     0.025422496     0.025381594     0.025433915
       1.5576324     0.025405514     0.025407231     0.025392825     0.025423324     0.025382019     0.025434325
       1.5571473     0.025405473     0.025407125     0.025392760     0.025423137     0.025382037     0.025434304
       1.5566625     0.025405432     0.025407021     0.025392695     0.025422906     0.025382174     0.025434162
       1.5561780     0.025405268     0.025406761     0.025392546     0.025422913     0.025381967     0.025433950
       1.5556938     0.025404932     0.025406543     0.025392150     0.025422976     0.025381533     0.025433807
       1.5552100     0.025404597     0.025406207     0.025391876     0.025422771     0.025381109     0.025433431
       1.5547264     0.025404475     0.025405953     0.025391457     0.025422615     0.025380881     0.025433184
       1.5542431     0.025404483     0.025406082     0.025391355     0.025422670     0.025380721     0.025433165
       1.5537601     0.025404491     0.025406125     0.025391213     0.025422745     0.025380464     0.025433064
       1.5532774     0.025404506     0.025405952     0.025391284     0.025422797     0.025380667     0.025432990
       1.5527950     0.025404523     0.025405959     0.025391314     0.025422655     0.025380765     0.025433043
       1.5523129     0.025404537     0.025405947     0.025391362     0.025422607     0.025381050     0.025433044
       1.5518312     0.025404363     0.025405862     0.025391099     0.025422665     0.025380439     0.025432954
       1.5513497     0.025404190     0.025405644     0.025390724     0.025422679     0.025380053     0.025432927
       1.5508685     0.025404064     0.025405566     0.025390492     0.025422357     0.025379911     0.025432916
       1.5503876     0.025404114     0.025405544     0.025390519     0.025422473     0.025379914     0.025432918
       1.5499070     0.025404165     0.025405632     0.025390419     0.025422489     0.025380097     0.025433137
       1.5494267     0.025404544     0.025405962     0.025390740     0.025422552     0.025380333     0.025433461
       1.5489467     0.025405427     0.025406427     0.025391372     0.025423165     0.025381333     0.025433539
       1.5484670     0.025406309     0.025407124     0.025392015     0.025423553     0.025382129     0.025433806
       1.5479876     0.025407783     0.025407950     0.025393064     0.025424111     0.025383039     0.025434347
       1.5475085     0.025409693     0.025409274     0.025394309     0.025424823     0.025385094     0.025435489
       1.5470297     0.025411603     0.025410523     0.025395694     0.025425822     0.025386789     0.025436330
       1.5465512     0.025411915     0.025410662     0.025395856     0.025426156     0.025387151     0.025436707
       1.5460730     0.025411699     0.025410751     0.025395932     0.025426519     0.025387111     0.025436798
       1.5455951     0.025411483     0.025410863     0.025396068     0.025426499     0.025387071     0.025436961
       1.5451174     0.025411590     0.025410750     0.025395974     0.025426326     0.025387084     0.025436607
       1.5446401     0.025411725     0.025410419     0.025396146     0.025426036     0.025387064     0.025436525
       1.5441631     0.025411869     0.025410445     0.025396289     0.025425537     0.025386833     0.025436290
       1.5436863     0.025412100     0.025410900     0.025396492     0.025425819     0.025387031     0.025436598
       1.5432099     0.025412331     0.025411054     0.025396697     0.025426115     0.025387200     0.025436930
       1.5427337     0.025412459     0.025411080     0.025396772     0.025426282     0.025387435     0.025436753
       1.5422579     0.025412273     0.025410920     0.025396661     0.025425827     0.025387272     0.025436199
       1.5417823     0.025412087     0.025410716     0.025396463     0.025425429     0.025387385     0.025436043
       1.5413070     0.025412292     0.025410697     0.025396564     0.025425271     0.025387446     0.025436025
       1.5408320     0.025413075     0.025411081     0.025396505     0.025425586     0.025387365     0.025436438
       1.5403574     0.025413857     0.025411342     0.025396528     0.025426004     0.025387284     0.025436798
       1.5398830     0.025413326     0.025411069     0.025396235     0.025425798     0.025387114     0.025436576
       1.5394089     0.025411741     0.025410304     0.025395513     0.025425285     0.025386664     0.025435652
       1.5389351     0.025410157     0.025409489     0.025394497     0.025424839     0.025385543     0.025435418
       1.5384615     0.025409702     0.025409355     0.025394489     0.025424772     0.025385516     0.025435481
       1.5379883     0.025409731     0.025409424     0.025394710     0.025424796     0.025385768     0.025435432
       1.5375154     0.025409760     0.025409432     0.025394970     0.025424853     0.025385987     0.025435731
       1.5370427     0.025409971     0.025409841     0.025395344     0.025425121     0.025386223     0.025435989
       1.5365704     0.025410217     0.025410090     0.025395579     0.025425202     0.025386557     0.025436308
       1.5360983     0.025410462     0.025410313     0.025395826     0.025425542     0.025386983     0.025436418
       1.5356265     0.025410512     0.025410001     0.025395699     0.025424703     0.025386787     0.025435252
       1.5351551     0.025410556     0.025409479     0.025395516     0.025423843     0.025386588     0.025434642
       1.5346839     0.025410590     0.025409359     0.025395385     0.025422985     0.025386626     0.025434318
       1.5342129     0.025410535     0.025409259     0.025395482     0.025423092     0.025386582     0.025434258
       1.5337423     0.025410480     0.025409183     0.025395566     0.025423079     0.025386830     0.025434154
       1.5332720     0.025410486     0.025409250     0.025395564     0.025423161     0.025386828     0.025434064
       1.5328020     0.025410693     0.025409171     0.025395742     0.025423242     0.025386741     0.025433978
       1.5323322     0.025410900     0.025409243     0.025395751     0.025423253     0.025386855     0.025434006
       1.5318627     0.025411077     0.025409372     0.025395793     0.025423330     0.025386769     0.025434076
       1.5313936     0.025411200     0.025409475     0.025396102     0.025423733     0.025386949     0.025434439
