wlBest Fit  Median  -1 Sig  +1 Sig  -2 Sig  +2 sig  
       4.6948357    0.0039870682    0.0040571835    0.0038191985    0.0042884073    0.0036463241    0.0044623761
       4.6904315    0.0039168921    0.0040018525    0.0037680736    0.0042442216    0.0036002627    0.0044672118
       4.6860356    0.0038473863    0.0039434966    0.0037155703    0.0041980931    0.0035724061    0.0044341479
       4.6816479    0.0037123346    0.0038277556    0.0036122632    0.0040699462    0.0034710106    0.0043010408
       4.6772685    0.0037537066    0.0038685891    0.0036453613    0.0041302214    0.0035081060    0.0043962272
       4.6728972    0.0038496657    0.0039755646    0.0037295718    0.0042472150    0.0035978294    0.0045726698
       4.6685341    0.0038197982    0.0039611243    0.0037303438    0.0042878325    0.0035774153    0.0046736078
       4.6641791    0.0037876413    0.0039272786    0.0037031536    0.0042595380    0.0035467615    0.0046544384
       4.6598322    0.0037512814    0.0038767107    0.0036540547    0.0041611920    0.0035005773    0.0045020916
       4.6554935    0.0037237204    0.0038182085    0.0036098650    0.0040784089    0.0034614492    0.0043775478
       4.6511628    0.0036977603    0.0037808445    0.0035645094    0.0040175528    0.0034118783    0.0043276026
       4.6468401    0.0037226225    0.0037955304    0.0035785299    0.0040334560    0.0034158323    0.0043028101
       4.6425255    0.0036363374    0.0036915234    0.0034845157    0.0039077143    0.0033516650    0.0041355765
       4.6382189    0.0036356209    0.0036910319    0.0034796699    0.0039046786    0.0033360628    0.0040990383
       4.6339203    0.0037745180    0.0038101715    0.0035951287    0.0040266745    0.0034138537    0.0042118091
       4.6296296    0.0038152013    0.0038421997    0.0036216995    0.0040575767    0.0034150977    0.0042489709
       4.6253469    0.0040054950    0.0040392125    0.0038119692    0.0042773853    0.0035983763    0.0044947367
       4.6210721    0.0041571357    0.0042093762    0.0039737074    0.0044766351    0.0037855701    0.0047777258
       4.6168052    0.0042329201    0.0042930091    0.0040478458    0.0045709553    0.0038600850    0.0048822271
       4.6125461    0.0044333575    0.0045031087    0.0042459553    0.0047993923    0.0040376080    0.0051442910
       4.6082949    0.0045238698    0.0046009094    0.0043344405    0.0049207253    0.0041289787    0.0053083488
